Operation,SiteUrl,TargetUserOrGroupType,Site,WebId,UserAgent,ClientIP,ListId,EventSource,UserType,ObjectId,SourceRelativeUrl,OrganizationId,SourceFileExtension,SourceFileName,UserKey,UserId,CreationTime,TargetUserOrGroupName,EventData,Version,ListItemUniqueId,RecordType,CorrelationId,ItemType,Workload,Id,ApplicationId,CustomUniqueId
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:51,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-25T18:34:53,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:45,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:46,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:46,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:46,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:46,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:46,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:18:46,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:46,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
FilePreviewed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,jpg,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:47,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:49,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:18:50,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
FileAccessed,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,*REDACTED*,*REDACTED*,aspx,*REDACTED*,*REDACTED*,*REDACTED*,2019-11-26T13:24:56,,,1,*REDACTED*,6,*REDACTED*,File,SharePoint,*REDACTED*,*REDACTED*,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:39,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:41,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:41,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:41,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:41,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:43,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:43,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
ClientViewSignaled,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T13:37:45,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:38,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:39,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:39,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:39,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:39,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
PageViewed,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,,1,*REDACTED*,4,*REDACTED*,Page,SharePoint,*REDACTED*,,False
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
SearchQueryPerformed,,,,,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,*REDACTED*,,,*REDACTED*,*REDACTED*,2019-11-26T14:29:40,,*REDACTED*,1,,4,*REDACTED*,Web,SharePoint,*REDACTED*,,
