SessionId,UniqueSharingId,ObjectType,Folder,AffectedItems,Case,ClientProcessName,DestinationFileExtension,LogonUserSid,MailboxOwnerMasterAccountSid,ItemType,TargetUserOrGroupType,ClientVersion,CorrelationId,EventData,Version,ExtendedProperties,SecurityComplianceCenterEventType,ImplicitShare,DestinationRelativeUrl,PublicFolderLocations,MailboxOwnerSid,ClientIP,ApplicationId,UserAgent,MailboxOwnerUPN,SourceRelativeUrl,OriginatingServer,TargetContextId,CrossMailboxOperation,AzureActiveDirectoryEventType,RecordType,Id,MailboxGuid,UserId,Site,WebId,InternalLogonType,MachineDomainInfo,Operation,FileSyncBytesCommitted,ClientIPAddress,ListId,ObjectId,EventSource,CmdletVersion,OrganizationId,ActorContextId,ListItemUniqueId,SourceFileName,ResultStatus,MachineId,SupportTicketId,Item,CreationTime,SiteUrl,ExchangeLocations,TargetUserOrGroupName,DestinationFileName,Target,InterSystemsId,Actor,EffectiveOrganization,SharepointLocations,DestFolder,ExternalAccess,ModifiedProperties,CustomUniqueId,UserType,StartTime,NonPIIParameters,ClientApplication,Query,Parameters,ActorIpAddress,SourceFileExtension,UserServicePlan,LogonType,IntraSystemId,OrganizationName,Workload,ClientInfoString,UserKey
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T12:02:29,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,*REDACTED*,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,2,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T12:06:01,,,,,,,,,,,False,,,0,,,,,,,,,2,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T12:10:32,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T12:11:08,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-25T12:35:47,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-25T12:57:59,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T13:06:00,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T13:14:26,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:39:24,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:39:25,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:39:56,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:40:21,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:40:33,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:41:25,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:41:28,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:41:50,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:48:28,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T14:50:01,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Update,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T18:04:12,,,,,,,,,,,False,*REDACTED*,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Update,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T18:04:12,,,,,,,,,,,False,*REDACTED*,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Update,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T18:04:13,,,,,,,,,,,False,*REDACTED*,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Update,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T18:04:14,,,,,,,,,,,False,*REDACTED*,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Update,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T18:04:15,,,,,,,,,,,False,*REDACTED*,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-25T20:28:55,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T11:40:46,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Update,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T11:45:27,,,,,,,,,,,False,*REDACTED*,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T11:45:30,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:19:37,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:19:47,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:20:52,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:24:31,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:24:42,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:24:51,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,*REDACTED*,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,2,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:26:59,,,,,,,,,,,False,,,0,,,,,,,,,2,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:30:45,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:30:49,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,*REDACTED*,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,2,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:31:58,,,,,,,,,,,False,,,0,,,,,,,,,2,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:32:10,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Move,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:33:07,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Move,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:33:08,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:33:22,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:33:23,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:34:07,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:34:08,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:35:00,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:35:01,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:35:02,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:35:03,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:35:03,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Update,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:35:54,,,,,,,,,,,False,*REDACTED*,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:35:58,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:40:34,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:40:44,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:40:48,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
*REDACTED*,,,*REDACTED*,*REDACTED*,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,False,,3,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,MoveToDeletedItems,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,,2019-11-26T13:41:07,,,,,,,,,,*REDACTED*,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:43:49,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:44:06,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:44:29,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:44:35,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:44:35,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
,,,,,,,,*REDACTED*,,,,,,,1,,,,,,*REDACTED*,*REDACTED*,,,*REDACTED*,,*REDACTED*,,,,2,*REDACTED*,*REDACTED*,*REDACTED*,,,0,,Create,,*REDACTED*,,,,,*REDACTED*,,,,Succeeded,,,*REDACTED*,2019-11-26T13:44:40,,,,,,,,,,,False,,,0,,,,,,,,,0,,*REDACTED*,Exchange,*REDACTED*,*REDACTED*
